#@ TextLoader{
#@   header+
#@   sep=semicolon
#@   col=Port_Name:TX:0
#@   col=State:TX:1
#@   col=Port_Code:TX:2
#@   col=Border:TX:3
#@   col=Longitud:TX:4
#@   col=Latitud:TX:5
#@   col=Mes:TX:6
#@   col=Year:TX:7
#@   col=Measure:TX:8
#@   col=Label:R4:9
#@ }
Port_Name;State;Port_Code;Border;Longitud;Latitud;Mes;Year;Measure;Label
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;1999;Rail Containers Empty;1955
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;1997;Rail Containers Loaded;747
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2018;Pedestrians;639385
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2017;Buses;1309
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;1996;Rail Containers Loaded;651
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2002;Personal Vehicle Passengers;2214045
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2005;Rail Containers Loaded;6890
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2017;Pedestrians;588835
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2008;Rail Containers Loaded;5440
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2012;Personal Vehicle Passengers;1368294
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2000;Trains;86
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2016;Bus Passengers;11528
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;1996;Pedestrians;369751
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2014;Train Passengers;653
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2020;Trucks;15381
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2018;Bus Passengers;17348
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2019;Train Passengers;670
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2017;Rail Containers Empty;4495
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;1998;Bus Passengers;14683
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2012;Rail Containers Loaded;2665
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2013;Trucks;60035
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2000;Rail Containers Empty;1520
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2010;Rail Containers Loaded;2579
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2016;Bus Passengers;13942
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2012;Truck Containers Loaded;31405
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2018;Trucks;75956
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2009;Rail Containers Empty;3049
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2008;Trucks;68063
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2014;Train Passengers;525
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2013;Personal Vehicles;825186
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2011;Truck Containers Loaded;15052
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2010;Rail Containers Empty;4456
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2009;Train Passengers;0
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2017;Truck Containers Loaded;35362
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2001;Trucks;56217
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2008;Rail Containers Loaded;6642
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2014;Trucks;58978
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2012;Trucks;60962
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2000;Truck Containers Loaded;27357
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2016;Buses;1318
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2014;Train Passengers;668
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2006;Truck Containers Empty;25868
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2001;Truck Containers Empty;24761
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2016;Bus Passengers;15564
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2003;Trains;54
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2019;Bus Passengers;39745
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2013;Personal Vehicle Passengers;1702710
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;1998;Trucks;51336
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2003;Trucks;49454
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2018;Truck Containers Empty;24574
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2020;Truck Containers Loaded;3106
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2009;Trains;156
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2014;Truck Containers Empty;25866
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2018;Truck Containers Loaded;38034
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2008;Rail Containers Loaded;5226
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;1998;Trains;52
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2002;Truck Containers Empty;28772
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2014;Train Passengers;415
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2001;Rail Containers Loaded;1534
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2012;Rail Containers Empty;5158
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2019;Personal Vehicle Passengers;1408249
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2014;Truck Containers Empty;28613
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2001;Trucks;56886
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2002;Personal Vehicle Passengers;2172623
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2003;Buses;2482
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2001;Personal Vehicle Passengers;3000264
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2003;Truck Containers Loaded;30802
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2019;Bus Passengers;27764
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2009;Train Passengers;0
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2018;Pedestrians;536320
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2001;Pedestrians;639049
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;1998;Rail Containers Empty;3623
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2005;Train Passengers;1009
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2019;Train Passengers;605
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;1997;Personal Vehicle Passengers;3753938
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;1997;Truck Containers Loaded;26397
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2018;Bus Passengers;12742
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;1998;Bus Passengers;9303
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2011;Rail Containers Empty;3380
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2005;Personal Vehicle Passengers;2608296
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2011;Buses;1624
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2017;Rail Containers Empty;4587
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;1998;Truck Containers Empty;3735
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2014;Trains;115
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2003;Personal Vehicle Passengers;1652555
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2012;Truck Containers Empty;29127
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;1999;Trains;52
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2014;Truck Containers Loaded;0
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2019;Personal Vehicle Passengers;1250211
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2001;Buses;761
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2009;Train Passengers;0
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;1998;Bus Passengers;11437
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2008;Pedestrians;661816
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;1998;Personal Vehicles;1279629
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2003;Trucks;55642
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2014;Buses;1878
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2018;Train Passengers;585
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;1998;Trains;60
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2011;Pedestrians;534642
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2012;Rail Containers Empty;5304
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2018;Truck Containers Loaded;49519
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;1998;Truck Containers Empty;11535
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2001;Rail Containers Empty;2225
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;1998;Pedestrians;375589
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;1998;Pedestrians;613442
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;1998;Rail Containers Empty;4576
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2012;Pedestrians;477821
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2009;Rail Containers Loaded;3099
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;1998;Rail Containers Loaded;1015
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2005;Personal Vehicles;1374196
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2003;Buses;2487
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2019;Truck Containers Loaded;45331
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2009;Bus Passengers;33140
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2003;Rail Containers Empty;2843
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2017;Truck Containers Empty;27678
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2011;Trains;94
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2012;Buses;1892
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2017;Truck Containers Loaded;40909
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2016;Train Passengers;1390
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2003;Rail Containers Empty;2463
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2005;Bus Passengers;26123
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;1998;Truck Containers Loaded;13723
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2014;Truck Containers Loaded;32970
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2000;Personal Vehicle Passengers;4038981
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2018;Rail Containers Empty;3447
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;1998;Trucks;48946
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2000;Train Passengers;176
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2012;Pedestrians;468938
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2018;Truck Containers Loaded;36780
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2016;Trains;144
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2003;Truck Containers Empty;24169
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;1998;Bus Passengers;8149
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2011;Rail Containers Loaded;2467
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;1999;Pedestrians;450986
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2000;Truck Containers Loaded;26189
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;1999;Personal Vehicles;1242191
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2018;Trains;109
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2011;Personal Vehicle Passengers;1194305
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2014;Personal Vehicles;984826
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;1999;Truck Containers Empty;21421
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2018;Truck Containers Loaded;44262
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2019;Rail Containers Loaded;3073
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2018;Train Passengers;520
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2016;Train Passengers;710
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2012;Train Passengers;0
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2014;Train Passengers;625
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2012;Bus Passengers;38397
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2017;Train Passengers;740
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2003;Trucks;52598
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2006;Personal Vehicles;1346057
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2000;Pedestrians;613229
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2012;Trucks;49905
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2016;Buses;1305
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2016;Truck Containers Empty;27775
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2016;Truck Containers Loaded;31769
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2014;Buses;1798
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2018;Bus Passengers;18880
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;1999;Truck Containers Empty;25968
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2018;Bus Passengers;22325
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2018;Rail Containers Loaded;3686
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2018;Truck Containers Loaded;53189
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2017;Personal Vehicle Passengers;1951761
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2014;Personal Vehicles;942883
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2018;Rail Containers Loaded;4183
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2017;Truck Containers Empty;29142
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2010;Bus Passengers;36084
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2017;Train Passengers;605
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2014;Personal Vehicles;1020558
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;1999;Rail Containers Loaded;952
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2017;Personal Vehicle Passengers;1914668
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2014;Rail Containers Empty;5257
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2010;Trucks;61160
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2018;Truck Containers Loaded;55329
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2017;Pedestrians;548964
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2016;Rail Containers Empty;4257
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2018;Train Passengers;600
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2017;Pedestrians;602996
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2018;Personal Vehicles;1081501
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2015;Personal Vehicle Passengers;1795630
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2016;Rail Containers Loaded;4467
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2019;Trains;123
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2018;Trains;122
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2017;Buses;1419
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2014;Trucks;63020
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2019;Truck Containers Loaded;52875
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2003;Personal Vehicles;1160069
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2019;Buses;1361
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2017;Rail Containers Loaded;4443
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2017;Rail Containers Empty;4081
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2018;Buses;1211
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2019;Rail Containers Empty;5705
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2014;Trucks;64775
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2003;Train Passengers;150
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2003;Rail Containers Loaded;1756
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;1996;Personal Vehicles;1198270
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2003;Trains;50
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2016;Train Passengers;640
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2003;Rail Containers Empty;2331
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2017;Rail Containers Loaded;3994
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2003;Personal Vehicles;1168516
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;1996;Trucks;51791
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2003;Bus Passengers;39091
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;1996;Pedestrians;332235
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2017;Bus Passengers;16320
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;1996;Buses;470
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2016;Pedestrians;596445
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;1996;Rail Containers Empty;967
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2017;Trucks;60174
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;1996;Bus Passengers;7060
